-72.581106,-13.170704,Restaurante,,2020/01/18 01:40:39+00
-72.561,-13.174344,Colectivo a Santa Teresa,,2020/01/18 01:40:57+00
-72.55168,-13.171687,Lugar desconocido,,2020/01/18 01:42:15+00
-72.556079,-13.156123,Lugar desconocido,,2020/01/18 01:42:26+00
-72.54279,-13.146872,Cataratas,,2020/01/18 01:42:30+00
-72.553098,-13.161795,Lugar desconocido,,2020/01/18 01:43:31+00
-72.551289,-13.146972,Lugar desconocido,,2020/01/18 01:43:34+00
-72.536175,-13.152645,Lugar desconocido,,2020/01/18 01:43:41+00
-72.568726,-13.175081,Lugar desconocido,,2020/01/18 01:43:52+00
-72.634198,-13.006846,Santa María,,2020/01/18 23:19:56+00
-72.405368,-13.064945,Alfamayo,,2020/01/18 23:20:38+00
-72.53611,-13.161419,Lower entrance to Machu Picchu,,2020/01/18 23:21:38+00
-72.543062,-13.165655,Machu Picchu - Entrance and Ticketing,,2020/01/18 23:22:05+00
-72.54455,-13.165352,Guard's House,,2020/01/18 23:22:10+00
-72.543875,-13.170568,Puente Inca,,2020/01/18 23:22:25+00
-72.533929,-13.169638,Inti Punku - Sun Gate,,2020/01/18 23:22:45+00
-72.217986,-13.278314,Pachar,,2020/01/19 01:56:20+00
-72.274012,-13.143878,Tastallo,,2020/01/19 01:56:39+00
-72.196799,-13.330088,Moray,,2020/01/19 20:22:11+00
-71.9825,-13.521149,Mercado de San Pedro,,2020/01/20 20:39:15+00
-70.606818,-15.697798,Santa Lucia,,2020/01/21 07:19:28+00
-71.023244,-15.774582,Puticaico,,2020/01/21 07:19:50+00
-71.400956,-16.059407,Tacune,,2020/01/21 07:20:03+00
-71.978152,-13.512984,Edificio,,2020/01/21 11:21:06+00
-71.544454,-16.423282,Terminal Terrestre de Arequipa,,2020/01/21 12:39:27+00
-71.535015,-16.402908,Mercado San Camilo,,2020/01/21 20:20:03+00
-71.602231,-15.636679,Chivay,,2020/01/22 10:08:27+00
-71.975718,-15.596728,Oasis de Sangalle,,2020/01/22 10:09:00+00
-71.947802,-15.592615,San Juan de Chuccho,,2020/01/22 10:09:12+00
-71.906442,-15.611148,Cruz del Condor,,2020/01/22 10:09:21+00
-71.980855,-15.622111,Cabanaconde,,2020/01/22 10:09:40+00
-71.971692,-15.610786,Mirador San Miguel,,2020/01/22 14:00:25+00
-71.976389,-15.596454,Lugar desconocido,,2020/01/23 00:56:59+00
-71.535103,-16.398992,Edificio,,2020/01/23 00:57:28+00
-72.525262,-13.154372,Avenida Pachacutec,,2020/01/23 00:59:16+00
-71.95046,-15.602561,Mirador de San Juan,,2020/01/23 01:00:11+00
-71.535391,-16.394517,Fundo el Fierro,,2020/01/23 01:02:21+00
-71.533701,-16.393202,Monumento,,2020/01/23 01:02:37+00
-71.535506,-16.392787,Mundo Alpaca,,2020/01/23 01:02:58+00
-71.97795,-15.612618,Vista panorámica,,2020/01/23 12:58:10+00
-71.956463,-15.603235,Mirador Cosñirhua,,2020/01/23 12:58:17+00
-71.968313,-15.593617,Vista panorámica,,2020/01/23 12:58:28+00
-71.977843,-15.607206,Vista panorámica,,2020/01/23 12:58:40+00
-71.581884,-15.752688,Mirador Los Andes,,2020/01/23 19:17:00+00
